Id2,Geography,Carto_CT,Total,Not Hispanic or Latino,White alone,Black alone,Amerindian  alone,Asian alone,Other alone,Hispanic or Latino,White Hispanic,Black Hispanic
36047117201,"Census Tract 1172.01, Kings County, New York",3117201,2369,579,46,339,0,126,1456,1790,575,29
36047117202,"Census Tract 1172.02, Kings County, New York",3117202,3104,1309,116,978,0,96,742,1795,1136,157
36047117400,"Census Tract 1174, Kings County, New York",3117400,4362,1276,41,879,0,358,744,3086,2142,274
36047117601,"Census Tract 1176.01, Kings County, New York",3117601,3037,887,195,616,0,76,943,2150,822,431
36047117602,"Census Tract 1176.02, Kings County, New York",3117602,2996,989,104,632,0,70,1321,2007,835,136
36047117800,"Census Tract 1178, Kings County, New York",3117800,1892,773,17,326,0,371,472,1119,462,262
36047118000,"Census Tract 1180, Kings County, New York",3118000,0,0,0,0,0,0,0,0,0,0
36047118201,"Census Tract 1182.01, Kings County, New York",3118201,2970,1025,191,539,57,151,726,1945,1084,292
36047118202,"Census Tract 1182.02, Kings County, New York",3118202,3279,918,126,550,0,196,876,2361,1386,305
36047118400,"Census Tract 1184, Kings County, New York",3118400,5361,1603,261,554,20,659,1262,3758,1943,703
36047118600,"Census Tract 1186, Kings County, New York",3118600,2694,1421,104,855,2,414,490,1273,692,167
36047118800,"Census Tract 1188, Kings County, New York",3118800,4760,3320,170,2072,0,897,503,1440,1057,85
36047119000,"Census Tract 1190, Kings County, New York",3119000,2709,1529,52,1219,10,104,576,1180,678,126
36047119200,"Census Tract 1192, Kings County, New York",3119200,3028,1584,85,1226,10,195,627,1444,861,102
36047119400,"Census Tract 1194, Kings County, New York",3119400,4248,2742,95,2559,0,88,328,1506,858,330
36047119600,"Census Tract 1196, Kings County, New York",3119600,4925,3749,122,2486,29,942,642,1176,772,93
36047119800,"Census Tract 1198, Kings County, New York",3119800,3376,1590,78,1325,15,161,1135,1786,478,195
36047120000,"Census Tract 1200, Kings County, New York",3120000,2576,2087,73,1556,12,458,224,489,207,79
36047120200,"Census Tract 1202, Kings County, New York",3120200,1924,1415,44,786,0,567,143,509,345,57
36047120800,"Census Tract 1208, Kings County, New York",3120800,9566,8664,172,8200,55,126,543,902,556,106
36047121000,"Census Tract 1210, Kings County, New York",3121000,4299,2210,0,2159,30,7,452,2089,1342,390
36047121400,"Census Tract 1214, Kings County, New York",3121400,4851,2998,24,2921,28,0,1011,1853,738,266
36047122000,"Census Tract 1220, Kings County, New York",3122000,6169,5087,90,4831,0,38,647,1082,400,249
36047123700,"Census Tract 1237, Kings County, New York",3123700,6300,5588,5246,246,0,59,584,712,202,0
36047150200,"Census Tract 1502, Kings County, New York",3150200,2876,2512,2021,71,0,318,423,364,140,37
36047152200,"Census Tract 1522, Kings County, New York",3152200,3877,3306,1548,635,0,869,858,571,173,73
36047990100,"Census Tract 9901, Kings County, New York",3990100,0,0,0,0,0,0,0,0,0,0
36061000100,"Census Tract 1, New York County, New York",1000100,0,0,0,0,0,0,0,0,0,0
36061000201,"Census Tract 2.01, New York County, New York",1000201,2730,1624,264,205,0,1174,711,1106,330,48
36061000202,"Census Tract 2.02, New York County, New York",1000202,7789,4808,1403,1341,37,1942,1839,2981,1541,153
36061000500,"Census Tract 5, New York County, New York",1000500,0,0,0,0,0,0,0,0,0,0
36061000600,"Census Tract 6, New York County, New York",1000600,10890,7692,459,453,135,6649,2529,3198,868,9
36061000700,"Census Tract 7, New York County, New York",1000700,8881,8436,6343,226,0,1648,645,445,271,4
36061000800,"Census Tract 8, New York County, New York",1000800,9363,8963,755,78,87,7827,529,400,294,0
36061000900,"Census Tract 9, New York County, New York",1000900,1736,1596,1175,45,0,290,233,140,76,4
36061001001,"Census Tract 10.01, New York County, New York",1001001,1382,1071,907,25,0,128,251,311,126,24
36061001002,"Census Tract 10.02, New York County, New York",1001002,5707,1540,182,511,0,791,3161,4167,915,343
36061001200,"Census Tract 12, New York County, New York",1001200,3921,2815,2016,57,19,615,1012,1106,410,19
36061001300,"Census Tract 13, New York County, New York",1001300,4805,4165,2992,60,0,953,708,640,349,25
36061001401,"Census Tract 14.01, New York County, New York",1001401,3095,2781,2084,64,0,540,282,314,226,9
36061001402,"Census Tract 14.02, New York County, New York",1001402,2857,1985,872,100,48,875,835,872,246,15
36061001501,"Census Tract 15.01, New York County, New York",1001501,6892,6306,3918,344,25,1830,503,586,425,22
36061001502,"Census Tract 15.02, New York County, New York",1001502,7932,7573,5400,186,40,1745,456,359,308,15
36061001600,"Census Tract 16, New York County, New York",1001600,7244,6772,990,93,0,5602,308,472,274,64
36061001800,"Census Tract 18, New York County, New York",1001800,7895,7253,2238,373,155,4237,871,642,237,25
36061002000,"Census Tract 20, New York County, New York",1002000,4920,2132,55,1003,0,1120,1796,2788,800,233
36061002100,"Census Tract 21, New York County, New York",1002100,6863,6570,5176,74,0,961,741,293,267,3
36061002201,"Census Tract 22.01, New York County, New York",1002201,6484,3594,1151,731,35,1560,1953,2890,1191,131
36061002202,"Census Tract 22.02, New York County, New York",1002202,1947,1587,1055,122,11,307,499,360,73,34
36061002400,"Census Tract 24, New York County, New York",1002400,4275,1727,79,756,0,440,2255,2548,975,0
36061002500,"Census Tract 25, New York County, New York",1002500,5171,3573,22,1190,0,2418,744,1598,483,415
36061002601,"Census Tract 26.01, New York County, New York",1002601,3934,1975,1009,419,15,455,1548,1959,677,25
36061002602,"Census Tract 26.02, New York County, New York",1002602,4207,3492,2353,167,44,662,951,715,295,1
36061002700,"Census Tract 27, New York County, New York",1002700,1417,1389,260,4,0,1052,175,28,5,0
36061002800,"Census Tract 28, New York County, New York",1002800,7304,4119,2100,1044,16,853,2348,3185,1060,99
36061002900,"Census Tract 29, New York County, New York",1002900,6869,6198,534,630,11,4793,841,671,229,129
36061003001,"Census Tract 30.01, New York County, New York",1003001,4140,3346,2047,208,0,810,966,794,383,21
36061003002,"Census Tract 30.02, New York County, New York",1003002,2972,2171,1520,239,0,358,456,801,322,107
36061003100,"Census Tract 31, New York County, New York",1003100,2720,2525,1470,255,8,665,244,195,184,11
36061003200,"Census Tract 32, New York County, New York",1003200,7939,7412,5972,304,1,1095,228,527,415,0
36061003300,"Census Tract 33, New York County, New York",1003300,5415,5173,4138,153,0,588,588,242,242,0
36061003400,"Census Tract 34, New York County, New York",1003400,6493,5046,3842,153,0,989,434,1447,1116,28
36061003601,"Census Tract 36.01, New York County, New York",1003601,3522,1890,830,236,0,786,597,1632,1068,139
36061003602,"Census Tract 36.02, New York County, New York",1003602,2903,2497,1630,273,42,405,339,406,349,20
36061003700,"Census Tract 37, New York County, New York",1003700,2674,2453,2072,73,0,208,263,221,138,0
36061003800,"Census Tract 38, New York County, New York",1003800,8418,7192,5581,506,4,1005,1269,1226,292,4
36061003900,"Census Tract 39, New York County, New York",1003900,5621,5152,4201,300,0,361,944,469,200,0
36061004000,"Census Tract 40, New York County, New York",1004000,8667,8072,6438,253,0,1118,596,595,436,81
36061004100,"Census Tract 41, New York County, New York",1004100,8543,8085,2824,82,41,4893,730,458,128,106
36061004200,"Census Tract 42, New York County, New York",1004200,5197,4896,3488,223,0,1087,270,301,246,9
36061004300,"Census Tract 43, New York County, New York",1004300,4225,3864,2575,5,0,1073,427,361,313,30
36061004400,"Census Tract 44, New York County, New York",1004400,17069,15395,11993,894,0,1960,1940,1674,966,0
36061004500,"Census Tract 45, New York County, New York",1004500,1005,976,672,1,1,261,84,29,28,0
36061004700,"Census Tract 47, New York County, New York",1004700,2318,2194,1829,9,0,293,176,124,74,0
36061004800,"Census Tract 48, New York County, New York",1004800,6926,6475,4977,303,16,1102,342,451,286,14
36061004900,"Census Tract 49, New York County, New York",1004900,4406,4140,3527,123,15,414,256,266,178,0
36061005000,"Census Tract 50, New York County, New York",1005000,5009,4719,3981,0,0,688,225,290,169,50
36061005200,"Census Tract 52, New York County, New York",1005200,3642,3498,2742,98,23,609,43,144,127,9
36061005400,"Census Tract 54, New York County, New York",1005400,4570,4380,3345,133,0,682,439,190,159,8
36061005501,"Census Tract 55.01, New York County, New York",1005501,4709,4605,3248,267,14,822,470,104,104,0
36061005502,"Census Tract 55.02, New York County, New York",1005502,2245,1929,1673,90,0,99,196,316,232,22
36061005600,"Census Tract 56, New York County, New York",1005600,3220,2938,2217,204,0,458,186,282,223,15
36061005700,"Census Tract 57, New York County, New York",1005700,2766,2546,2068,96,0,230,244,220,210,0
36061005800,"Census Tract 58, New York County, New York",1005800,3355,3183,2355,0,0,694,314,172,40,86
36061005900,"Census Tract 59, New York County, New York",1005900,5634,5338,4630,135,39,509,160,296,234,0
36061006000,"Census Tract 60, New York County, New York",1006000,5457,5060,4073,214,0,678,127,397,397,0
36061006100,"Census Tract 61, New York County, New York",1006100,4824,4480,3692,111,0,579,188,344,344,0
36061006200,"Census Tract 62, New York County, New York",1006200,4692,4039,2124,855,10,888,453,653,503,37
36061006300,"Census Tract 63, New York County, New York",1006300,6728,6415,5606,88,0,539,470,313,217,0
36061006400,"Census Tract 64, New York County, New York",1006400,7961,7582,5557,257,180,1177,790,379,332,9
36061006500,"Census Tract 65, New York County, New York",1006500,6490,6017,4864,201,0,590,986,473,292,8
36061006600,"Census Tract 66, New York County, New York",1006600,10946,7442,5671,166,33,1291,1110,3504,3174,56
36061006700,"Census Tract 67, New York County, New York",1006700,5277,5085,4517,75,16,292,487,192,92,0
36061006800,"Census Tract 68, New York County, New York",1006800,7684,6917,5137,500,6,1325,204,767,598,16
36061006900,"Census Tract 69, New York County, New York",1006900,2568,2407,1911,53,0,293,313,161,126,0
36061007000,"Census Tract 70, New York County, New York",1007000,8574,8100,5254,473,0,1931,812,474,327,53
36061007100,"Census Tract 71, New York County, New York",1007100,6000,5762,4727,162,0,735,301,238,219,0
36061007200,"Census Tract 72, New York County, New York",1007200,7224,7032,4862,50,0,1777,686,192,192,0
36061007300,"Census Tract 73, New York County, New York",1007300,6019,5490,5107,97,0,248,252,529,366,1
36061007400,"Census Tract 74, New York County, New York",1007400,3803,3375,2625,61,0,565,311,428,353,0
36061007500,"Census Tract 75, New York County, New York",1007500,3990,3730,3313,50,0,269,176,260,242,1
36061007600,"Census Tract 76, New York County, New York",1007600,2055,1968,857,81,12,996,70,87,53,0
36061007700,"Census Tract 77, New York County, New York",1007700,5991,5563,4975,45,0,378,445,428,364,0
36061007800,"Census Tract 78, New York County, New York",1007800,8610,7626,4864,378,0,1956,1400,984,641,71
36061007900,"Census Tract 79, New York County, New York",1007900,4550,4304,4084,18,15,156,48,246,224,22
36061008000,"Census Tract 80, New York County, New York",1008000,5013,4718,3958,88,12,586,193,295,240,0
36061008100,"Census Tract 81, New York County, New York",1008100,8045,7276,6045,291,0,782,389,769,720,0
36061008200,"Census Tract 82, New York County, New York",1008200,3321,3144,1979,62,0,972,230,177,136,0
36061008300,"Census Tract 83, New York County, New York",1008300,4127,2619,1817,431,60,193,916,1508,655,365
36061008400,"Census Tract 84, New York County, New York",1008400,1951,1856,923,65,0,749,223,95,81,14
36061008601,"Census Tract 86.01, New York County, New York",1008601,2986,2754,1914,55,14,704,150,232,216,0
36061008602,"Census Tract 86.02, New York County, New York",1008602,0,0,0,0,0,0,0,0,0,0
36061008603,"Census Tract 86.03, New York County, New York",1008603,4772,4551,3923,18,0,399,425,221,193,11
36061008700,"Census Tract 87, New York County, New York",1008700,6815,5650,4779,85,0,579,838,1165,714,0
36061008800,"Census Tract 88, New York County, New York",1008800,7047,6617,4638,97,0,1535,602,430,430,0
36061008900,"Census Tract 89, New York County, New York",1008900,5255,4572,3362,543,0,390,486,683,504,56
36061009000,"Census Tract 90, New York County, New York",1009000,7645,6932,5161,192,0,1481,223,713,686,0
36061009100,"Census Tract 91, New York County, New York",1009100,6662,6264,4457,302,0,1374,396,398,197,116
36061009200,"Census Tract 92, New York County, New York",1009200,1691,1613,1254,18,0,317,72,78,37,17
36061009300,"Census Tract 93, New York County, New York",1009300,9916,8329,5384,1698,0,1101,407,1587,1352,40
36061009400,"Census Tract 94, New York County, New York",1009400,56,56,56,0,0,0,0,0,0,0
36061009500,"Census Tract 95, New York County, New York",1009500,3471,3170,2366,107,20,588,184,301,288,7
36061009600,"Census Tract 96, New York County, New York",1009600,124,120,85,0,14,21,8,4,0,0
36061009700,"Census Tract 97, New York County, New York",1009700,5233,3937,2427,367,23,1102,538,1296,894,65
36061009800,"Census Tract 98, New York County, New York",1009800,7350,6707,5588,156,8,789,253,643,628,15
36061009900,"Census Tract 99, New York County, New York",1009900,5733,5137,3332,289,8,1323,558,596,417,12
36061010000,"Census Tract 100, New York County, New York",1010000,1771,1623,1350,29,7,215,148,148,41,3
36061010100,"Census Tract 101, New York County, New York",1010100,1225,1130,590,82,0,429,53,95,86,9
36061010200,"Census Tract 102, New York County, New York",1010200,126,115,81,0,22,7,10,11,9,2
36061010300,"Census Tract 103, New York County, New York",1010300,1674,1531,1013,74,4,329,232,143,117,16
36061010400,"Census Tract 104, New York County, New York",1010400,1008,926,696,25,0,205,49,82,33,0
36061010601,"Census Tract 106.01, New York County, New York",1010601,6742,6515,5922,23,21,469,160,227,227,0
36061010602,"Census Tract 106.02, New York County, New York",1010602,4655,4248,3559,220,0,423,75,407,407,0
36061010800,"Census Tract 108, New York County, New York",1010800,9084,8632,7197,71,0,1261,206,452,426,26
36061010900,"Census Tract 109, New York County, New York",1010900,179,176,109,13,1,49,10,3,2,0
36061011000,"Census Tract 110, New York County, New York",1011000,7460,6970,5803,250,0,825,324,490,375,25
36061011100,"Census Tract 111, New York County, New York",1011100,5012,4087,2393,367,0,1241,476,925,718,0
36061011201,"Census Tract 112.01, New York County, New York",1011201,804,753,658,7,6,91,12,51,31,5
36061011202,"Census Tract 112.02, New York County, New York",1011202,266,241,198,0,0,43,8,25,8,13
36061011203,"Census Tract 112.03, New York County, New York",1011203,1228,1176,878,42,0,238,50,52,38,0
36061011300,"Census Tract 113, New York County, New York",1011300,115,115,21,26,0,65,6,0,0,0
36061011401,"Census Tract 114.01, New York County, New York",1011401,1224,1170,1058,7,0,92,30,54,51,1
36061011402,"Census Tract 114.02, New York County, New York",1011402,1910,1832,1679,0,0,105,113,78,61,0
36061011500,"Census Tract 115, New York County, New York",1011500,3569,2821,1381,318,15,1029,408,748,484,77
36061011600,"Census Tract 116, New York County, New York",1011600,3490,3330,2478,166,27,554,257,160,105,8
36061011700,"Census Tract 117, New York County, New York",1011700,3942,3049,1922,204,0,884,470,893,516,12
36061011800,"Census Tract 118, New York County, New York",1011800,8604,8063,7284,1,0,705,206,541,511,0
36061011900,"Census Tract 119, New York County, New York",1011900,1027,736,258,417,0,19,159,291,131,94
36061012000,"Census Tract 120, New York County, New York",1012000,3335,3155,3038,86,0,31,12,180,159,9
36061012100,"Census Tract 121, New York County, New York",1012100,8505,6899,5484,490,0,860,783,1606,1071,0
36061012200,"Census Tract 122, New York County, New York",1012200,2963,2735,2723,0,0,12,0,228,228,0
36061012400,"Census Tract 124, New York County, New York",1012400,10194,8920,7406,229,3,1038,1302,1274,462,27
36061012500,"Census Tract 125, New York County, New York",1012500,2489,2294,1360,8,0,885,140,195,157,1
36061012600,"Census Tract 126, New York County, New York",1012600,12920,12183,9571,123,216,1973,726,737,521,90
36061012700,"Census Tract 127, New York County, New York",1012700,6403,4853,3595,384,140,917,686,1550,622,100
36061012800,"Census Tract 128, New York County, New York",1012800,5950,5269,4933,10,0,130,629,681,465,0
36061012900,"Census Tract 129, New York County, New York",1012900,6294,5388,3753,297,11,1217,513,906,606,19
36061013000,"Census Tract 130, New York County, New York",1013000,3399,3260,2972,9,0,185,168,139,139,0
36061013100,"Census Tract 131, New York County, New York",1013100,2749,2377,1736,43,0,598,88,372,288,7
36061013200,"Census Tract 132, New York County, New York",1013200,10818,7942,6938,0,0,710,1923,2876,1591,0
36061013300,"Census Tract 133, New York County, New York",1013300,5038,3714,2526,162,15,882,807,1324,850,73
36061013400,"Census Tract 134, New York County, New York",1013400,11698,11401,9717,229,0,1101,944,297,61,0
36061013500,"Census Tract 135, New York County, New York",1013500,7924,5222,3329,809,15,973,1027,2702,1850,142
36061013600,"Census Tract 136, New York County, New York",1013600,16147,14823,13699,247,0,626,858,1324,817,199
36061013700,"Census Tract 137, New York County, New York",1013700,6213,5612,4019,191,21,990,673,601,563,0
36061013800,"Census Tract 138, New York County, New York",1013800,13256,12645,10541,173,0,1716,674,611,486,0
36061013900,"Census Tract 139, New York County, New York",1013900,9600,8818,5998,456,37,1699,1598,782,330,0
36061014000,"Census Tract 140, New York County, New York",1014000,7773,7246,6586,101,0,492,318,527,411,0
36061014200,"Census Tract 142, New York County, New York",1014200,4583,4500,4101,11,0,263,240,83,83,0
36061014300,"Census Tract 143, New York County, New York",1014300,4,3,0,2,0,0,2,1,1,0
36061014401,"Census Tract 144.01, New York County, New York",1014401,5346,5059,4538,21,0,413,228,287,248,0
36061014402,"Census Tract 144.02, New York County, New York",1014402,7466,7348,6397,227,0,514,368,118,102,0
36061014500,"Census Tract 145, New York County, New York",1014500,5858,5267,3868,426,0,802,428,591,492,27
36061014601,"Census Tract 146.01, New York County, New York",1014601,4468,3928,3098,6,25,742,144,540,510,0
36061014602,"Census Tract 146.02, New York County, New York",1014602,7330,6547,5878,24,0,575,136,783,760,0
36061014700,"Census Tract 147, New York County, New York",1014700,3436,2978,1825,69,0,917,409,458,408,0
36061014801,"Census Tract 148.01, New York County, New York",1014801,3198,2950,2555,11,11,268,302,248,186,0
36061014802,"Census Tract 148.02, New York County, New York",1014802,7000,6358,5267,0,0,714,954,642,463,19
36061014900,"Census Tract 149, New York County, New York",1014900,5560,4876,4019,63,0,754,162,684,620,0
36061015001,"Census Tract 150.01, New York County, New York",1015001,2238,2102,1811,0,0,261,60,136,136,0
36061015002,"Census Tract 150.02, New York County, New York",1015002,5119,4476,4225,44,0,207,130,643,562,0
36061015100,"Census Tract 151, New York County, New York",1015100,8332,5790,2874,1155,26,1397,1781,2542,1176,152
36061015200,"Census Tract 152, New York County, New York",1015200,7644,5359,4004,543,0,539,1574,2285,1157,294
36061015300,"Census Tract 153, New York County, New York",1015300,9724,8902,7409,61,21,1191,917,822,548,0
36061015400,"Census Tract 154, New York County, New York",1015400,15218,13207,10111,726,0,1437,2674,2011,1312,121
36061015500,"Census Tract 155, New York County, New York",1015500,9882,9789,8265,109,0,1085,530,93,69,0
36061015601,"Census Tract 156.01, New York County, New York",1015601,5557,4936,3736,251,0,925,141,621,451,87
36061015602,"Census Tract 156.02, New York County, New York",1015602,2617,1640,606,585,0,416,401,977,623,80
36061015700,"Census Tract 157, New York County, New York",1015700,9847,9005,7728,226,34,780,494,842,821,11
36061015801,"Census Tract 158.01, New York County, New York",1015801,5598,5359,4407,198,0,615,247,239,220,0
36061015802,"Census Tract 158.02, New York County, New York",1015802,4956,4378,2637,435,7,1105,585,578,403,32
36061015900,"Census Tract 159, New York County, New York",1015900,8811,8364,7065,270,0,795,374,447,392,32
36061016001,"Census Tract 160.01, New York County, New York",1016001,4011,3744,3361,11,0,281,185,267,264,0
36061016002,"Census Tract 160.02, New York County, New York",1016002,3625,3279,2517,101,1,516,234,346,340,0
36061016100,"Census Tract 161, New York County, New York",1016100,6168,5740,4658,101,0,725,591,428,364,0
36061016200,"Census Tract 162, New York County, New York",1016200,9807,5918,645,4383,0,814,1738,3889,1802,513
36061016300,"Census Tract 163, New York County, New York",1016300,7157,6808,6096,65,0,564,216,349,278,39
36061016400,"Census Tract 164, New York County, New York",1016400,7696,3656,802,1551,17,1285,2442,4040,1440,509
36061016500,"Census Tract 165, New York County, New York",1016500,6529,5817,5017,307,0,413,323,712,500,78
36061016600,"Census Tract 166, New York County, New York",1016600,7024,3191,1842,957,36,290,2163,3833,1788,100
36061016700,"Census Tract 167, New York County, New York",1016700,6400,5957,5241,22,0,501,552,443,254,58
36061016800,"Census Tract 168, New York County, New York",1016800,4770,2785,929,1461,45,313,893,1985,1076,135
36061016900,"Census Tract 169, New York County, New York",1016900,8553,7921,6954,143,0,741,503,632,284,11
36061017000,"Census Tract 170, New York County, New York",1017000,7601,3279,476,1293,18,1341,2120,4322,2320,320
36061017100,"Census Tract 171, New York County, New York",1017100,8942,8263,7376,244,0,323,623,679,676,1
36061017200,"Census Tract 172, New York County, New York",1017200,5787,1847,630,978,0,206,2149,3940,1191,814
36061017300,"Census Tract 173, New York County, New York",1017300,8226,6937,5827,259,0,710,1205,1289,504,45
36061017401,"Census Tract 174.01, New York County, New York",1017401,4582,2449,523,1517,0,358,1303,2133,465,450
36061017402,"Census Tract 174.02, New York County, New York",1017402,2555,1665,436,978,8,223,492,890,452,49
36061017500,"Census Tract 175, New York County, New York",1017500,10500,9509,8304,540,0,530,377,991,877,0
36061017700,"Census Tract 177, New York County, New York",1017700,9513,6577,4349,979,0,657,1845,2936,1776,450
36061017800,"Census Tract 178, New York County, New York",1017800,3782,1697,671,632,28,303,1541,2085,677,96
36061017900,"Census Tract 179, New York County, New York",1017900,9115,6693,5635,230,601,695,1305,2422,918,0
36061018000,"Census Tract 180, New York County, New York",1018000,7896,2995,639,1784,68,401,3616,4901,1361,477
36061018100,"Census Tract 181, New York County, New York",1018100,9579,7862,5694,1077,0,779,867,1717,688,530
36061018200,"Census Tract 182, New York County, New York",1018200,8147,3573,518,2409,0,512,4435,4574,608,299
36061018300,"Census Tract 183, New York County, New York",1018300,7454,6504,5511,302,20,555,828,950,553,48
36061018400,"Census Tract 184, New York County, New York",1018400,7459,4226,365,3015,0,704,2040,3233,841,650
36061018500,"Census Tract 185, New York County, New York",1018500,5135,4660,3319,722,8,522,244,475,336,73
36061018600,"Census Tract 186, New York County, New York",1018600,7928,4955,443,3783,0,450,2377,2973,1147,164
36061018700,"Census Tract 187, New York County, New York",1018700,8660,7674,6280,506,0,767,408,986,521,337
36061018800,"Census Tract 188, New York County, New York",1018800,6009,2377,863,1232,14,213,2923,3632,811,169
36061018900,"Census Tract 189, New York County, New York",1018900,12236,5942,2480,2146,0,821,4349,6294,1819,1198
36061019000,"Census Tract 190, New York County, New York",1019000,3452,3031,637,2001,34,291,339,421,154,125
36061019100,"Census Tract 191, New York County, New York",1019100,9834,8333,5688,826,29,1433,1271,1501,934,167
36061019200,"Census Tract 192, New York County, New York",1019200,3963,1729,97,1250,112,281,1771,2234,331,351
36061019300,"Census Tract 193, New York County, New York",1019300,9361,5652,2932,1558,26,766,3591,3709,844,418
36061019400,"Census Tract 194, New York County, New York",1019400,6703,2922,467,2194,118,111,3070,3781,660,245
36061019500,"Census Tract 195, New York County, New York",1019500,7207,5862,4551,160,0,972,827,1345,608,315
36061019600,"Census Tract 196, New York County, New York",1019600,4072,2188,507,1223,0,234,1463,1884,606,345
36061019701,"Census Tract 197.01, New York County, New York",1019701,593,446,229,23,0,183,165,147,64,0
36061019702,"Census Tract 197.02, New York County, New York",1019702,2460,1958,676,820,24,398,397,502,158,93
36061019800,"Census Tract 198, New York County, New York",1019800,2806,2255,453,1434,15,302,366,551,233,70
36061019900,"Census Tract 199, New York County, New York",1019900,8854,7537,5399,584,13,1336,587,1317,1135,52
36061020000,"Census Tract 200, New York County, New York",1020000,3394,2781,771,1778,0,103,561,613,228,82
36061020101,"Census Tract 201.01, New York County, New York",1020101,1781,1599,950,269,39,282,163,182,147,0
36061020102,"Census Tract 201.02, New York County, New York",1020102,4454,3635,1302,2000,0,183,407,819,407,253
36061020300,"Census Tract 203, New York County, New York",1020300,3338,2850,1682,455,34,587,329,488,360,8
36061020500,"Census Tract 205, New York County, New York",1020500,5020,4576,3326,480,8,688,169,444,405,18
36061020600,"Census Tract 206, New York County, New York",1020600,3411,2622,437,2017,18,124,615,789,152,191
36061020701,"Census Tract 207.01, New York County, New York",1020701,3181,2749,1570,183,0,906,364,432,204,54
36061020800,"Census Tract 208, New York County, New York",1020800,5566,4525,980,3162,62,185,945,1041,242,391
36061020901,"Census Tract 209.01, New York County, New York",1020901,3766,1808,203,1395,0,119,1826,1958,227,143
36061021000,"Census Tract 210, New York County, New York",1021000,7628,5499,186,5129,0,104,1626,2129,267,631
36061021100,"Census Tract 211, New York County, New York",1021100,10050,8816,4194,1850,0,2393,1368,1234,465,178
36061021200,"Census Tract 212, New York County, New York",1021200,4615,3806,357,3037,0,243,790,809,138,289
36061021303,"Census Tract 213.03, New York County, New York",1021303,5850,4123,997,2644,67,311,1522,1727,346,254
36061021400,"Census Tract 214, New York County, New York",1021400,3433,3107,254,2668,6,111,354,326,137,34
36061021500,"Census Tract 215, New York County, New York",1021500,4520,3278,622,2433,0,154,983,1242,201,189
36061021600,"Census Tract 216, New York County, New York",1021600,8282,6763,2057,4115,47,390,1198,1519,382,297
36061021703,"Census Tract 217.03, New York County, New York",1021703,9,9,9,0,0,0,0,0,0,0
36061021800,"Census Tract 218, New York County, New York",1021800,7337,6060,1383,4380,0,155,1353,1277,173,163
36061021900,"Census Tract 219, New York County, New York",1021900,6469,2658,330,2211,170,117,2811,3811,463,724
36061022000,"Census Tract 220, New York County, New York",1022000,6265,5131,945,3651,0,480,760,1134,326,234
36061022102,"Census Tract 221.02, New York County, New York",1022102,2594,2385,652,1519,0,69,362,209,12,78
36061022200,"Census Tract 222, New York County, New York",1022200,3323,2971,1181,1424,0,189,543,352,69,83
36061022301,"Census Tract 223.01, New York County, New York",1022301,8316,2141,1152,594,27,197,5705,6175,1958,395
36061022302,"Census Tract 223.02, New York County, New York",1022302,3405,1620,376,697,92,401,1508,1785,651,206
36061022400,"Census Tract 224, New York County, New York",1022400,8292,5924,890,4912,31,64,2113,2368,291,142
36061022500,"Census Tract 225, New York County, New York",1022500,11072,5455,1962,2533,45,551,5513,5617,1420,878
36061022600,"Census Tract 226, New York County, New York",1022600,4731,3886,634,2973,4,112,882,845,229,154
36061022700,"Census Tract 227, New York County, New York",1022700,5875,3662,1275,2030,0,158,1407,2213,976,372
36061022800,"Census Tract 228, New York County, New York",1022800,6327,5569,845,4157,30,126,1464,758,35,142
36061022900,"Census Tract 229, New York County, New York",1022900,8781,4326,1546,2001,12,298,5086,4455,1090,376
36061023000,"Census Tract 230, New York County, New York",1023000,9129,6873,711,5742,0,257,2062,2256,457,566
36061023100,"Census Tract 231, New York County, New York",1023100,6760,3732,860,2627,126,71,3239,3028,704,473
36061023200,"Census Tract 232, New York County, New York",1023200,8512,5098,484,4389,0,159,1982,3414,742,969
36061023300,"Census Tract 233, New York County, New York",1023300,7265,3768,1490,1615,0,400,3200,3497,934,780
36061023400,"Census Tract 234, New York County, New York",1023400,5328,3968,490,3178,83,109,964,1360,320,351
36061023501,"Census Tract 235.01, New York County, New York",1023501,6820,4062,1234,2590,0,111,2435,2758,586,196
36061023502,"Census Tract 235.02, New York County, New York",1023502,2022,1692,236,1429,0,7,252,330,57,77
36061023600,"Census Tract 236, New York County, New York",1023600,7133,5589,126,4965,28,53,1680,1544,459,256
36061023700,"Census Tract 237, New York County, New York",1023700,7721,4037,1231,1864,19,400,5219,3684,903,165
36061023801,"Census Tract 238.01, New York County, New York",1023801,9300,8148,3575,1029,0,3152,1203,1152,694,62
36061023802,"Census Tract 238.02, New York County, New York",1023802,2645,2178,1159,456,0,498,193,467,377,42
36061023900,"Census Tract 239, New York County, New York",1023900,3135,1454,316,973,57,102,1626,1681,343,277
36061024000,"Census Tract 240, New York County, New York",1024000,1814,1406,368,907,12,92,104,408,281,95
36061024100,"Census Tract 241, New York County, New York",1024100,8613,3953,1378,2051,200,510,3785,4660,970,479
36061024200,"Census Tract 242, New York County, New York",1024200,4421,2579,205,2162,8,223,1385,1842,344,277
36061024301,"Census Tract 243.01, New York County, New York",1024301,4419,2406,620,1576,36,155,1540,2013,466,235
36061024302,"Census Tract 243.02, New York County, New York",1024302,7649,4063,15,3880,152,85,2459,3586,706,654
